Title,Link,Author Keywords,Index Keywords
"Risk maps for cities: Incorporating streets into geostatistical models","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053796256&doi=10.1016%2fj.sste.2018.08.003&partnerID=40&md5=187d9b2112ab6dbdaa1ca762106d4980","Chagas disease; City streets; Gaussian field; INLA; Triatoma infestans; Vector","Article; Chagas disease; geostatistical analysis; household; infestation; insect vector; kernel method; landscape; Monte Carlo method; nonhuman; Peru; priority journal; probability; risk assessment; Triatoma infestans; urban area; animal; Chagas disease; city; construction work and architectural phenomena; disease carrier; geographic mapping; human; normal distribution; procedures; risk factor; spatiotemporal analysis; standards; statistics and numerical data; topography; transmission; Triatoma; urban health; Animals; Architectural Accessibility; Chagas Disease; Cities; Disease Vectors; Geographic Mapping; Humans; Normal Distribution; Peru; Risk Factors; Spatio-Temporal Analysis; Topography, Medical; Triatoma; Urban Health"
"The contribution of geographic information systems in the fight against parasitic diseases: The case of Leishmaniasis","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059900433&doi=10.1145%2f3286606.3286840&partnerID=40&md5=b81abc950809209bb5574aaa002f0bbb","Health risks; Parasitic diseases; Sig","Geographic information systems; Health risks; Information dissemination; Maps; Open source software; Open systems; Smart city; Added values; Central moroccos; Field studies; Geographical parameters; Spatial and temporal distribution; Disease control"
"Downscaling incidence risk mapping for a Colombian malaria endemic region","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052795479&doi=10.1111%2ftmi.13128&partnerID=40&md5=8688a8d2755885439690e4f2efa4ef25","Anopheles; Colombia; ecoepidemiology; Malaria incidence; Malaria vectors; risk map","disease control; disease incidence; disease vector; downscaling; endemic species; epidemiology; GIS; health risk; malaria; mosquito; remote sensing; Anopheles; Anopheles albimanus; Anopheles darlingi; Anopheles nuneztovari; Article; biogeographic region; Colombia; correlation coefficient; endemic disease; environment; environmental parameters; epidemiological data; evidence based practice; forest; geographic information system; geographic mapping; high risk population; human; infection risk; intermediate risk population; low risk population; malaria; nonhuman; normal value; normalized difference vegetation index; normalized difference water index; parasite incidence; parasite vector; precipitation; remote sensing; risk assessment; spatial analysis; temperature; temperature and normalized difference water index; topographic wetness index; urban area; validation process; vulnerable population; ecosystem; endemic disease; female; malaria; male; mosquito vector; parasitology; physiology; principal component analysis; risk factor; season; statistics and numerical data; theoretical model; topography; Cauca; Colombia; Uraba; Anopheles albimanus; Anopheles darlingi; Anopheles nuneztovari; Colombia; Ecosystem; Endemic Diseases; Female; Humans; Malaria; Male; Models, Theoretical; Mosquito Vectors; Principal Component Analysis; Risk Factors; Seasons; Topography, Medical"
"A comparative analysis of 3-D representations of urban flood map in virtual environments for hazard communication purposes","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053780574&doi=10.1051%2fe3sconf%2f20184006037&partnerID=40&md5=3a40bda2fb824b51ef027f6275e03033",,
"Risk mapping of visceral leishmaniasis: A spatial regression model for Attica region, Greece","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072206387&doi=10.3390%2ftropicalmed3030083&partnerID=40&md5=5317bb66e9efbf90ee6f37b4d99d08b2","Geographic information systems; Greece; Spatial regression; Visceral leishmaniasis",
"Response-capacity analysis of urban systems to support emergency and disaster response in a developing city: The case of Yangon, Myanmar","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049299956&doi=10.20965%2fjdr.2018.p0138&partnerID=40&md5=28d110249b599755e7e14670bc255c0f","Disaster response; Emergency services; Evacuation; Firefighting; GIS; Medical; Urban planning",
"Well salinization risk and effects of Baltic Sea level rise on the groundwater-dependent Island of öland, Sweden","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041471639&doi=10.3390%2fw10020141&partnerID=40&md5=32d717592d717ae0b3ef1e9dbb177ab1","GIS-analysis; Groundwater; Risk assessment; Saltwater intrusion; Sea level rise; Well salinization; Öland","Aquifers; Decision making; Floods; Geographic information systems; Groundwater; Groundwater resources; Hydrogeology; Maps; Mercury (metal); Risk assessment; Risk perception; Salt water intrusion; Sea level; Urban planning; Water; Base-line conditions; Decision makers; Freshwater aquifer; GIS analysis; Multi-Criterion; Nature reserves; Physical parameters; Sea level rise; Landforms; aquifer; decision making; environmental effect; geomorphology; GIS; groundwater; groundwater pollution; hydrology; infrastructure planning; parameter estimation; risk assessment; risk factor; saline intrusion; salinization; sea level change; spatial distribution; well water; Atlantic Ocean; Baltic Sea; Kalmar [Sweden]; Oland; Sweden; Animalia"
"Assessment of relationship between locations and distances to roadside of forest fires in Istanbul, Turkey","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056173815&doi=10.15666%2faeer%2f1605_61956204&partnerID=40&md5=fb7f40d62fe4ff52a3f48044a8eef54c","Forest fire; Forest road; Spatial analysis",
"Generation of high-resolution digital surface models for urban flood modelling using UAV imagery","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055188565&doi=10.2495%2fEID180321&partnerID=40&md5=cd6759bdb0e880d50c07e66ebd0db23c","Digital surface model; Kirsehir; Turkey; UAV imagery; Urban flood modelling",
"Risk mapping of urban areas prone to flash floods in mountain basins using the analytic hierarchy process and geographical information systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046442118&doi=10.23919%2fRPIC.2017.8214379&partnerID=40&md5=a2b1f909936e879ad3e4d3065de90d1e","AHP; Flash flooding; GIS; Risk mapping; Vulnerability","Analytic hierarchy process; Climate change; Damage detection; Deforestation; Disasters; Economics; Environmental protection; Geographic information systems; Hazards; Information systems; Information use; Land use; Mapping; Maps; Population statistics; Risk management; Risks; Satellite imagery; Urban planning; Environmental policy; Flash flooding; Global climate changes; Planning and designings; Risk mappings; Socio-economic factor; Vulnerability; Vulnerability factors; Floods"
"Spatial and temporal distribution of house infestation by Triatoma infestans in the Toro Toro municipality, Potosi, Bolivia","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011382945&doi=10.1186%2fs13071-017-1984-0&partnerID=40&md5=0f86aacfe02f886b522bcbb32a73b9ba","Chagas disease; Environmental variables; House infestation; Triatoma infestans","Article; Bolivia; Chagas disease; controlled study; disease carrier; disease transmission; infection control; infection risk; infestation; nonhuman; persistent infection; pest population; population dispersal; risk assessment; rural population; species distribution; Triatoma infestans; animal; biostatistics; city; environment; family size; growth, development and aging; insect vector; population density; spatiotemporal analysis; Triatoma; zoology; Animals; Biostatistics; Bolivia; Cities; Entomology; Environment; Family Characteristics; Insect Vectors; Population Density; Rural Population; Spatio-Temporal Analysis; Triatoma"
"Generation of the natural risks maps in Santarém – PA: An approach based on fuzzy logic [Geração de mapas de riscos naturais em Santarém – PA: Abordagem baseada na lógica fuzzy]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85035782118&doi=10.5016%2fgeociencias.v36i3.11784&partnerID=40&md5=f355386706eb295881fae813cc90546d","Flood; Fuzzy logic; Mass movement; Natural risk; Santarém","ALOS; ASTER; drainage basin; fieldwork; flooding; fuzzy mathematics; mass movement; PALSAR; sustainability; urban planning; urban region; Brazil; Para [Brazil]; Santarem [Para]"
"London’s burning: integrating water flow rates and building types into fire risk maps","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84981523768&doi=10.1108%2fIJES-11-2015-0023&partnerID=40&md5=bc0bf19f8a058b7cda9396227fdd3b94","Fire risk; Firefighting; GIS; London; Vulnerability; Water supply",
"Flood risk mapping of Bengawan Solo river in east Java using the analytic hierarchy process and head/tails break classification","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84966667306&doi=10.1109%2fICSITech.2015.7407827&partnerID=40&md5=a8cbe0427df6fd419632e1658e40a629","head/tails break classification; hierarchy process; risk map; river floods","Analytic hierarchy process; Artificial intelligence; Big data; Decision support systems; Disasters; Economics; Hierarchical systems; Maps; Risk assessment; Rivers; Analytic hierarchy process (ahp); Disaster risk assessments; Early warning; Economic activities; Hierarchy process; Risk maps; River floods; Urban infrastructure; Floods"
"Risk maps and coastal defense criteria in Taiwan","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013639131&doi=10.6119%2fJMST-016-1128-1&partnerID=40&md5=09741a01517b39443da9760cf5574319","Coastal hazard; Coastal protection area; Risk map","Coastal engineering; Coastal zones; Hazards; Land use; Maps; Regional planning; Coastal hazards; Coastal management; Coastal protection; Coastal Zone Management Act; Hazard prevention; Levels of protections; Protection strategy; Risk maps; Shore protection"
"Remote sensing and GIS based assessment of land degradation and implications for Ghana's ecological zones","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925771400&doi=10.1017%2fS1466046614000465&partnerID=40&md5=01bb21a8e6252297922d0ad44eea8572",,"deforestation; desertification; ecological impact; GIS; hazard assessment; land cover; land degradation; mapping method; remote sensing; satellite imagery; Ghana"
"Mapping potential airplane hazards and risks using airline traffic data","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937435850&doi=10.1016%2fj.ijdrr.2015.07.002&partnerID=40&md5=ea84ecd19f723259f91311ca1c38d6e9","Air transportation hazard; Airplane disasters; Flight track; Hazard and risk mapping",
"High crash areas resulting in injuries and deaths in Tehran traffic areas from november 2011 through february 2012: A geographic information system analysis","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937551546&partnerID=40&md5=1a0deeb665b9d14a47f10a0e20a48e53","Geographic information systems; Injuries; Iran; Motor vehicles; Traffic",
"Risk maps generation for road accidents: The application architecture and functionality","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988233580&doi=10.1109%2fVTCSpring.2014.7023172&partnerID=40&md5=8166c6e43e14102dc0388c4938103834","Accident Risk maps; GIS Applications architecture; GIS Decision-making; People Attraction maps","Accidents; Behavioral research; Decision making; Geographic information systems; Maps; Motor transportation; Roads and streets; Transportation; Accident risks; Application architecture; Computer tools; GIS application; Risk maps; Highway accidents"
"Methodology for risk assessment of flash flood events due to climate and land-use changes: Application to the Llobregat basin","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902783003&doi=10.2166%2fwcc.2014.027&partnerID=40&md5=46c93a0afca31885fb632c1a8cdc05a8","Climate change; Flood risk; IMPRINTS; Land-use; Llobregat","Floods; Land use; Maps; Risk assessment; Emission scenario; Flood risks; IMPRINTS; Land-use scenario; Llobregat; Llobregat river; Mediterranean region; Socio-economic change; Climate change; climate change; climate conditions; flash flood; flooding; floodplain; land use change; risk assessment; Catalonia; Llobregat Basin; Spain"
"The early warning application role in facing the environmental crisis and disasters. ""Preliminarily risk management strategy for the greater city of cairo""","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886631975&doi=10.2298%2fSPAT1329040G&partnerID=40&md5=ef9141339084dadf124f7c8f0692910a","Cairo; Disasters; Early warning; Management; Mitigation; Risk analysis",
"Public participatory risk mapping for community-based urban disaster mitigation","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884889824&doi=10.4028%2fwww.scientific.net%2fAMM.380-384.4609&partnerID=40&md5=d2791dface8cbc8cb8a77683d0b50027","Collaborative risk map; Oracle spatial; PPGIS; Public participatory","Effectiveness and efficiencies; Feed back information; Oracle spatial; PPGIS; Public participation; Public participatory; Risk maps; Spatial technologies; Disaster prevention; Feedback; Geographic information systems; Information technology; Maps; Risk analysis; Risk assessment; Information filtering"
"Flood disaster risk assessment of regions along Shandong section of the Yellow River","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894364525&partnerID=40&md5=9c9b32e519320588884c5354c66d46e9","Flood disaster; GIS techniques; Risk assessment; Shandong section of the yellow river",
"Spatial risk assessment on land subsidence in Beijing, China","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080914107&partnerID=40&md5=02d0fd193f75bcea2b0b5bc2285de5bc","Analytical Hierarchy Process (AHP); Land subsidence risk; PS-InSAR; Sensitivity analysis","Aquifers; Decision making; Disaster prevention; Disasters; Groundwater resources; Hazards; Hierarchical systems; Infiltration; Interferometry; Landforms; Maps; Operations research; Sediments; Sensitivity analysis; Subsidence; Synthetic aperture radar; Water levels; Analytical Hierarchy Process; Beijing municipalities; Confined aquifer system; Groundwater withdrawal; Land subsidence; PS-InSAR; Spatial risk assessment; Synthetic aperture radar interferometry; Risk assessment"
