Title,Link,Author Keywords,Index Keywords
"Factors of subjective heat stress of urban citizens in contexts of everyday life","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84965053879&doi=10.5194%2fnhess-16-977-2016&partnerID=40&md5=2d362e0dec58352a4ff5db02576b5c4b",,"coping strategy; extreme event; health impact; meteorological hazard; severe weather; urban population; Baden-Wurttemberg; Germany; Karlsruhe"
"Resilience in urban drainage risk management systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027115991&doi=10.1680%2fwama.14.00043&partnerID=40&md5=902046414ba01e70dad47aaa67578d66","Floods & floodworks; Sewers & drains; Social impact","Decision making; Floods; Rain; Social aspects; Curse of dimensionality; Decision making criteria; Hierarchical fuzzy systems; Rainfall event; Risk management systems; Social impact; Urban drainage; Urban drainage systems; Risk management; decision making; drain; flood; rainfall; risk assessment; sewer network; social impact; urban drainage; urban planning; Iran; Tehran [Iran]; Tehran [Tehran (PRV)]"
"A bi-objective bi-level signal control policy for transport of hazardous materials in urban road networks","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947810789&doi=10.1016%2fj.trd.2015.09.003&partnerID=40&md5=eb3690e1667e3c0619f21367b9b6c88b","Bi-level programming; Environmental impact; Hazmat transport; Network design; Risk assessment; Signal control policy","Commerce; Convex optimization; Costs; Economic and social effects; Environmental impact; Hazardous materials; Hazards; Public risks; Risk management; Traffic signals; Transportation; Urban transportation; Bi-level programming; Generalized gradients; Generalized travel cost; Hazmat transport; Network design; Numerical comparison; Signal control; Urban road networks; Risk assessment; control system; environmental impact; hazard; network design; risk assessment; road transport; signal; transportation policy; urban transport"
"Pluralist risk cultures: the sociology of childbirth in Vanuatu","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951907867&doi=10.1080%2f13698575.2015.1096326&partnerID=40&md5=b1405ab8c18adf69a1e06a29bcc8f263","childbirth; maternity care; risk; risk cultures; Vanuatu","Article; cesarean section; childbirth; evidence based medicine; health practitioner; hospitalization; human; mass immunization; maternal care; maternal mortality; medicalization; midwife; obstetrician; placenta previa; randomized controlled trial (topic); risk management; rural population; social control; sociology; traditional birth attendant; Vanuatu"
"Yellow lights for emerging technologies","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938150431&doi=10.1126%2fscience.aab3885&partnerID=40&md5=f3ada35b6c48d477062ef659f17101f6",,"technological development; technology adoption; transportation safety; urban development; biotechnology; embryonic stem cell; follow up; food industry; genetic engineering; government regulation; human; international cooperation; legal aspect; marketing; medical technology; nanotechnology; practice guideline; priority journal; risk assessment; risk benefit analysis; risk management; Short Survey; technology; total quality management; biological therapy; consumer; drug legislation; economics; food and drug administration; gene therapy; genetically modified food; government regulation; invention; law; legislation and jurisprudence; United States; Cell- and Tissue-Based Therapy; Consumer Participation; Food, Genetically Modified; Genetic Therapy; Government Regulation; Inventions; Legislation, Drug; Legislation, Food; United States; United States Food and Drug Administration"
"The role of extreme events in reaching adaptation tipping points: A case study of flood risk management in Dhaka, Bangladesh","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957694841&doi=10.2166%2fwcc.2014.102&partnerID=40&md5=fe1809b2db1d7fb4b7a957785865f829","Adaptation tipping point; Flood; Flood management; Flood risk; Urban growth","Climate change; Developing countries; Flood control; Risk management; Urban growth; Flood management; Flood risk management; Flood risks; Hydrological factors; Institutional reforms; Management strategies; System characteristics; Tipping point; Floods; adaptive management; climate change; developing world; extreme event; flood; hazard management; policy making; risk assessment; urban growth; Bangladesh; Dhaka [Bangladesh]"
"City Resilience through Data Analytics: A Human-centric Approach","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948406413&doi=10.1016%2fj.proeng.2015.08.542&partnerID=40&md5=0e8b926e1a2e6d581c60d45631465458","cities; data analytics; emergency management; planning; resilience; resiliency; risk management","Algorithms; Artificial intelligence; Biology; Learning algorithms; Learning systems; Planning; Risk management; Risk perception; cities; Data analytics; Emergency management; resilience; resiliency; Sustainable development"
"Assessment of climatic risks for real estate","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943644553&doi=10.1108%2fPM-01-2015-0005&partnerID=40&md5=9a1c011c725bb73caae8a8417695586e","Climate change; Environmental studies; Extreme weather events; Floods; Property damage; Risk analysis",
"Ecological risk assessment of exploitation and utilization in Chuanshan Archipelago, Guangdong province, China","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929661116&doi=10.5846%2fstxb201307151899&partnerID=40&md5=046c75eee6ae7a9fbe6c581a7dc327cd","Chuanshan Archipelago; Ecological risk assessment; Exploitation and utilization; Island ecosystem; Relative risk model","decision making; disaster management; environmental degradation; exploitation; recreational activity; risk assessment; China; Guangdong; Accipiter; Anatidae"
"Testing innovative technologies to manage flood risk","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925363820&doi=10.1680%2fwama.14.00063&partnerID=40&md5=2d9304c5aa0ea6ef229f687fa103538e","Buildings, structures & design; European Union; Floods & floodworks","Flood control; Innovation; Risk management; European union; Flood risk management; Innovative technology; Multi-disciplinary research; Multi-faceted approach; Perimeter barriers; Testing parameters; Urban infrastructure; Floods; building; empirical analysis; European Union; flood control; hazard management; innovation; planning system; Europe"
"A Support Tool for Air Pollution Health Risk Management in Emerging Countries: A Case in Brazil","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897824291&doi=10.1080%2f10807039.2013.838117&partnerID=40&md5=e00b3ac024db09839808837405ebb0ed","air pollution and health; air quality standards; Brazil; fuzzy logic; health risk map; São Paulo",
"Participatory Community Regeneration: A Discussion of Risks, Accountability and Crisis in Devolved Wales","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904242441&doi=10.1177%2f0042098013493023&partnerID=40&md5=577d0d7db0a9a167ecf47f1b452d5482",,"bottom-up approach; citizenship; democracy; devolution; economic conditions; financial crisis; labor policy; local participation; policy making; prioritization; risk assessment; urban renewal; South Wales; United Kingdom; Wales"
"A newapproach to improvewater loss control using smart metering data","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924532919&doi=10.2166%2fws.2014.016&partnerID=40&md5=acf7171f3b7fafbb22367b04c6f6ec06","Apparent losses; Real losses; Smart metering; Water consumption; Water losses","Electric measuring instruments; Risk management; Software testing; Telemetering equipment; Water supply; Apparent loss; Commercial software; Non-revenue waters; Smart metering; Telemetry systems; Water balance components; Water consumption; Water loss; Reservoirs (water); algorithm; natural resource; software; sustainable development; telemetry; water budget; water economics; water use; algorithm; Article; computer program; fluid balance; fluid intake; methodology; program sustainability; telemetry; validation process; water loss"
"Quick and accurate Cellular Automata sewer simulator","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919715387&doi=10.2166%2fhydro.2014.070&partnerID=40&md5=ad143bd77d6f77fc19ff7e91a078541e","Cellular automata; Sewer modelling; Urban flooding",
"Infection prevention needs assessment in Colorado hospitals: Rural and urban settings","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901047932&doi=10.1016%2fj.ajic.2014.03.004&partnerID=40&md5=da505afa39548621b968107bb6717ee8","Health care associated infections; Surveillance; Survey","article; experience; health care need; hospital department; hospital infection; hospital physician; human; infection control practitioner; infection prevention; interpersonal communication; interview; needs assessment; responsibility; risk management; training; United States; urban rural difference; cross infection; education; health survey; hospital; infection control; infectious disease medicine; information dissemination; manpower; needs assessment; organization and management; professional competence; questionnaire; standards; antiinfective agent; Anti-Bacterial Agents; Colorado; Communication; Cross Infection; Hospitals, Rural; Hospitals, Urban; Humans; Infection Control; Infection Control Practitioners; Infectious Disease Medicine; Information Dissemination; Interviews as Topic; Needs Assessment; Population Surveillance; Professional Competence; Questionnaires"
"Integrating Climate Change Adaptation into Disaster Risk Reduction in Urban Contexts: Perceptions and Practice","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898655855&doi=10.1371%2fcurrents.dis.7bfa59d37f7f59abc238462d53fbb41f&partnerID=40&md5=abfb2030415358533e224abcbe3c4bfd",,"adaptation; article; city planning; climate change; community; conceptual framework; decision making; environmental exposure; general practitioner; hazard assessment; human; knowledge; natural disaster; Nicaragua; perception; risk management; risk reduction; semi structured interview; urban area"
"Fourth-year nursing student perceptions of incidents and incident reporting","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898480004&doi=10.3928%2f01484834-20140217-04&partnerID=40&md5=4d1a315a70793e2756008abab5b6216b",,"article; female; health personnel attitude; human; male; methodology; nursing education; nursing evaluation research; nursing methodology research; nursing student; patient safety; psychological aspect; qualitative research; risk management; statistics; Attitude of Health Personnel; Education, Nursing, Baccalaureate; Female; Humans; Male; Nursing Education Research; Nursing Evaluation Research; Nursing Methodology Research; Patient Safety; Qualitative Research; Risk Management; Students, Nursing"
"Risk management of land subsidence in Shanghai","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893864642&doi=10.1080%2f19443994.2013.826337&partnerID=40&md5=0c815b71b50a95958792dc8221839fe2","Land subsidence; Risk index system; Risk management; Subsidence control zone","artificial recharge; exploitation; hazard assessment; hazard management; index method; rural planning; socioeconomic conditions; subsistence; sustainable development; urban planning; vulnerability; China; Shanghai"
